data_medicao;precipitacao_total_mensal(mm);temperatura_maxima_media_mensal(°c);temperatura_media_compensada_mensal(°c);temperatura_minima_media_mensal(°c);umidade_relativa_do_ar_media_mensal(%);cidade;estado;casos;pop;year;month
2019-07-01;0;25,245161;19,196129;14,474194;51,798387;belo_horizonte;MG;2063.0;2513451.0;2019;7
2019-07-01;49,5;30,792593;26,537692;23,340741;78,15;fortaleza;CE;832.0;2609716.0;2019;7
2019-07-01;12,4;21,267742;14,499355;9,496774;75,782258;curitiba;PR;99.0;1893997.0;2019;7
2019-07-01;34,3;25,374194;19,110968;14,46129;60,75;maringa;PR;302.0;403063.0;2019;7
2019-07-01;66,1;27,596774;22,532258;18,948387;74,524194;vitoria;ES;734.0;359555.0;2019;7
2019-08-01;58,5;26,551613;22,256129;19,280645;78,008065;vitoria;ES;386.0;359555.0;2019;8
2019-08-01;35,5;21,654839;14,778065;10,254839;77,5;curitiba;PR;51.0;1893997.0;2019;8
2019-08-01;0;28,980645;20,038065;12,480645;55,427419;divinopolis;MG;17.0;232945.0;2019;8
2019-08-01;,2;28,116129;21,16;15,641935;52,040323;maringa;PR;203.0;403063.0;2019;8
2019-08-01;,1;26,745161;20,666452;16,070968;54,379032;belo_horizonte;MG;672.0;2513451.0;2019;8
2019-08-01;18,7;31,277778;26,647407;23,225926;73;fortaleza;CE;682.0;2609716.0;2019;8
2019-09-01;21,1;29,973333;23,665333;18,736667;51,791667;belo_horizonte;MG;641.0;2513451.0;2019;9
2019-09-01;92,2;28,406667;24,08;21,393333;75,733333;vitoria;ES;315.0;359555.0;2019;9
2019-09-01;66,6;30,933333;24,364;19,303333;56,466667;maringa;PR;238.0;403063.0;2019;9
2019-09-01;8,9;31,428;27,1528;24,358333;73,36;fortaleza;CE;721.0;2609716.0;2019;9
2019-09-01;50,3;32,71;23,981333;16,153333;49,491667;divinopolis;MG;16.0;232945.0;2019;9
2019-10-01;90,8;32,377419;24,613548;17,903226;54,516129;divinopolis;MG;16.0;232945.0;2019;10
2019-10-01;9,1;31,874074;27,47037;24,503704;71,925926;fortaleza;CE;344.0;2609716.0;2019;10
2019-10-01;119,2;33,2;26,429677;20,832258;55,427419;maringa;PR;234.0;403063.0;2019;10
2019-10-01;71,1;30,909677;24,369032;19,235484;51,774194;belo_horizonte;MG;485.0;2513451.0;2019;10
2019-10-01;35,9;29,370968;25,299355;22,416129;75,080645;vitoria;ES;285.0;359555.0;2019;10
2019-11-01;78;31,826667;25,882667;20,823333;61,391667;maringa;PR;296.0;403063.0;2019;11
2019-11-01;151,3;30,196667;23,788667;19,303333;72,1;divinopolis;MG;17.0;232945.0;2019;11
2019-11-01;189,8;29,34;23,629333;19,46;67,816667;belo_horizonte;MG;556.0;2513451.0;2019;11
2019-11-01;480,6;29,26;25,322667;22,726667;80,966667;vitoria;ES;317.0;359555.0;2019;11
2019-11-01;2,8;32,45;28,136154;25,361538;72,615385;fortaleza;CE;352.0;2609716.0;2019;11
2019-12-01;303,7;30,593548;24,144516;19,306452;70,895161;divinopolis;MG;7.0;232945.0;2019;12
2019-12-01;377;29,616129;24,667097;20,348387;74,072581;maringa;PR;511.0;403063.0;2019;12
2019-12-01;215,7;30,693548;26,520667;23,76129;78,193548;vitoria;ES;279.0;359555.0;2019;12
2019-12-01;128,5;28,858065;23,613548;19,274194;67,298387;belo_horizonte;MG;856.0;2513451.0;2019;12
2020-01-01;170;30,003226;25,233548;21,283871;74,580645;maringa;PR;1778.0;403063.0;2020;1
2020-01-01;934,7;29,516129;24,048387;19,687097;74,233871;belo_horizonte;MG;1133.0;2513451.0;2020;1
2020-01-01;268,2;31,541935;27,03871;24,190323;77,943548;vitoria;ES;0.0;359555.0;2020;1
2020-01-01;186,2;31,288889;27,668148;25,007407;81,037037;fortaleza;CE;856.0;2609716.0;2020;1
2020-02-01;345,4;30,888;27,2592;24,48;84,76;fortaleza;CE;2330.0;2686612.0;2020;2
2020-02-01;391,8;28,475862;23,444138;19,055172;73,810345;belo_horizonte;MG;29.0;2513451.0;2020;2
2020-02-01;115,1;31,92069;27,417241;24,672414;78,172414;vitoria;ES;0.0;359555.0;2020;2
2020-02-01;323,1;29,796552;23,735862;19,917241;77,741379;divinopolis;MG;0.0;232945.0;2020;2
2020-02-01;171;30,986207;25,310345;20,748276;69,672414;maringa;PR;24.0;403063.0;2020;2
2020-03-01;110,4;29,33871;22,942;18,216129;73,508065;divinopolis;MG;123.0;240408.0;2020;3
2020-03-01;296,8;27,393548;22,401333;18,083871;70,282258;belo_horizonte;MG;2405.0;2521564.0;2020;3
2020-03-01;306,2;31,303846;27,38;24,65;85,769231;fortaleza;CE;2605.0;2686612.0;2020;3
2020-03-01;36,6;31,445161;25,41871;20,13871;58,048387;maringa;PR;1015.0;430157.0;2020;3
2020-04-01;63,8;28,673333;21,842;16,7;73,725;divinopolis;MG;184.0;240408.0;2020;4
2020-04-01;97,5;27,18;21,917333;17,45;69,325;belo_horizonte;MG;2783.0;2521564.0;2020;4
2020-04-01;38,2;28,956667;22,667333;17,51;58,275;maringa;PR;1824.0;430157.0;2020;4
2020-04-01;393,5;31,542308;27,316923;24,373077;87,269231;fortaleza;CE;2109.0;2686612.0;2020;4
2020-05-01;61,3;25,790323;19,440645;14,445161;62,822581;maringa;PR;831.0;430157.0;2020;5
2020-05-01;234,1;31,315385;27,296923;24,376923;84,115385;fortaleza;CE;1797.0;2686612.0;2020;5
2020-06-01;0;26,99;18,596;11,736667;71,016667;divinopolis;MG;63.0;240408.0;2020;6
2020-06-01;74,1;30,74;26,755;23,876;82,653846;fortaleza;CE;1780.0;2686612.0;2020;6
2020-06-01;160,2;25,937931;20,404;16,456667;73,325;maringa;PR;147.0;430157.0;2020;6
2020-06-01;,8;25,773333;20,278;15,866667;60,366667;belo_horizonte;MG;1764.0;2521564.0;2020;6
2020-07-01;26,2;26,212903;19,768387;15,16129;62,556452;maringa;PR;99.0;430157.0;2020;7
2020-07-01;60,8;30,785185;26,348148;23,096296;76,5;fortaleza;CE;1389.0;2686612.0;2020;7
2020-07-01;5,3;25,919355;20,252258;15,941935;59,822581;belo_horizonte;MG;1105.0;2521564.0;2020;7
2020-07-01;0;27,964516;19,236129;11,496774;61,814516;divinopolis;MG;38.0;240408.0;2020;7
2020-08-01;11,5;25,541935;19,698065;15,074194;57,209677;belo_horizonte;MG;828.0;2521564.0;2020;8
2020-08-01;,4;31,548;26,7856;23,315385;72,44;fortaleza;CE;1097.0;2686612.0;2020;8
2020-08-01;11,9;27,635484;19,39871;11,354839;56,08871;divinopolis;MG;47.0;240408.0;2020;8
2020-08-01;186,8;26,451613;20,392258;15,635484;58,875;maringa;PR;75.0;430157.0;2020;8
2020-09-01;10,6;32,976667;26,051333;20,396667;45,948276;maringa;PR;74.0;430157.0;2020;9
2020-09-01;5,3;31,665385;27,229231;24,238462;68,653846;fortaleza;CE;517.0;2686612.0;2020;9
2020-09-01;13;32,2;23,594667;14,56;45,683333;divinopolis;MG;31.0;240408.0;2020;9
2020-09-01;11,6;30,52;23,996667;18,686667;45,766667;belo_horizonte;MG;593.0;2521564.0;2020;9
2020-10-01;123;29,164516;23,472;19,276667;63,475806;belo_horizonte;MG;556.0;2521564.0;2020;10
2020-10-01;15,9;32,151852;27,861481;24,881481;72,62963;fortaleza;CE;344.0;2686612.0;2020;10
2020-10-01;98,1;31,187097;24,222069;18,76;62,580645;divinopolis;MG;29.0;240408.0;2020;10
2020-10-01;155,8;32,719355;25,832903;20,077419;54,177419;maringa;PR;114.0;430157.0;2020;10
2020-11-01;16,1;32,275;28,3125;25,576;74,833333;fortaleza;CE;449.0;2686612.0;2020;11
2020-12-01;200,4;30,277419;24,016129;19,522581;72,782258;divinopolis;MG;7.0;240408.0;2020;12
2020-12-01;208,5;30,46129;25,110323;20,922581;71,096774;maringa;PR;42.0;430157.0;2020;12
2020-12-01;278,1;28,803226;23,740645;19,609677;67,733871;belo_horizonte;MG;504.0;2521564.0;2020;12
2021-01-01;371,5;28,909677;24,518065;21,380645;80,064516;maringa;PR;184.0;430157.0;2021;1
2021-01-01;115,2;31,652;27,8112;25,415385;78,88;fortaleza;CE;565.0;2686612.0;2021;1
2021-01-01;309,9;29,754839;24,179355;20,232258;61,854839;belo_horizonte;MG;1349.0;2521564.0;2021;1
2021-02-01;221,6;29,933333;23,431852;19,374074;75,131579;divinopolis;MG;42.0;240408.0;2021;2
2021-02-01;431,9;27,975;23,047143;19,825;72,839286;belo_horizonte;MG;1054.0;2521564.0;2021;2
2021-02-01;13,3;30,478571;24,880714;20,035714;63,111111;maringa;PR;374.0;430157.0;2021;2
2021-03-01;84,8;30,945161;23,912903;18,219355;67,943548;divinopolis;MG;50.0;240408.0;2021;3
2021-03-01;336,2;30,562963;26,946154;23,962963;86,222222;fortaleza;CE;871.0;2686612.0;2021;3
2021-03-01;113,1;29,290323;23,932258;20,025806;64,064516;belo_horizonte;MG;1109.0;2521564.0;2021;3
2021-03-01;145,2;31,729032;25,485161;20,832258;65,6;maringa;PR;414.0;430157.0;2021;3
2021-04-01;6,1;28;22,359333;18,04;58,6;belo_horizonte;MG;689.0;2521564.0;2021;4
2021-04-01;109,1;31,891667;27,7075;24,441667;82,291667;fortaleza;CE;1539.0;2686612.0;2021;4
2021-04-01;3,1;29,11;24,131111;17,866667;56,327586;maringa;PR;693.0;430157.0;2021;4
2021-04-01;0;29,68;21,714444;14,496667;61,616667;divinopolis;MG;48.0;240408.0;2021;4
