data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,notif_accum_year
2020-06-28,202027,12.0,12,12,12,0.103139,3.16375,0,1,350600320202718773,2021-05-26,1.0,1.0,379297.0,13.0,99.0,0,0,0,530
2020-07-05,202028,16.0,16,16,16,0.356133,4.21833,0,1,350600320202818773,2021-05-26,2.0,1.0,379297.0,17.0,87.0,0,0,0,530
2020-07-12,202029,20.0,20,20,20,0.748911,5.27291,0,1,350600320202918773,2021-05-26,19.0,1.0,379297.0,17.0,91.0,0,0,1,530
2020-08-30,202036,22.0,22,22,22,0.890159,5.8002,0,1,350600320203618773,2021-05-26,2.0,1.0,379297.0,19.0,84.0,0,0,1,530
2019-02-10,201907,2010.0,2010,2010,2010,1.0,544.173,0,4,350600320190718544,2020-10-09,22.0,1.0,369368.0,25.0,,1,1,2,530
2011-11-13,201146,12.0,12,12,12,0.297449,3.24879,0,1,350600320114618544,2020-10-09,,1.0,369368.0,20.0,,0,0,0,530
2010-05-23,201021,31.0,31,31,31,0.000629905,8.39271,0,1,350600320102118544,2020-10-09,,1.0,369368.0,18.0,,0,0,1,530
2010-06-13,201024,13.0,13,13,13,0.148112,3.51953,0,1,350600320102418544,2020-10-09,,1.0,369368.0,20.0,,0,0,0,530
2010-10-24,201043,4.0,4,4,4,0.0898992,1.08293,0,1,350600320104318544,2020-10-09,,0.0,369368.0,22.0,,1,0,0,530
2011-01-16,201103,34.0,34,34,34,0.999947,9.20491,0,1,350600320110318544,2020-10-09,,4.0,369368.0,22.0,,1,1,1,530
2012-05-20,201221,1.0,1,1,1,0.0243601,0.270733,0,1,350600320122118544,2020-10-09,,0.0,369368.0,21.0,,0,0,0,530
2012-06-10,201224,10.0,10,10,10,0.869273,2.70733,0,1,350600320122418544,2020-10-09,,2.0,369368.0,21.0,,0,0,0,530
2013-04-07,201315,724.0,724,724,724,0.93431,196.01,0,4,350600320131518544,2020-10-09,45.0,1.0,369368.0,25.0,,1,0,2,530
2014-04-20,201417,52.0,52,52,52,0.681532,14.0781,0,1,350600320141718544,2020-10-09,2.0,1.0,369368.0,20.0,,0,0,1,530
2014-08-03,201432,5.0,5,5,5,0.0804397,1.35366,0,1,350600320143218544,2020-10-09,0.0,0.0,369368.0,18.0,,0,0,0,530
2014-09-28,201440,7.0,7,7,7,0.233223,1.89513,0,1,350600320144018544,2020-10-09,6.0,1.0,369368.0,18.0,,0,0,0,530
2014-11-16,201447,10.0,10,10,10,0.704504,2.70733,0,1,350600320144718544,2020-10-09,0.0,1.0,369368.0,19.0,,0,0,0,530
2014-12-14,201451,6.0,6,6,6,0.0748799,1.6244,0,1,350600320145118544,2020-10-09,1.0,1.0,369368.0,21.0,,0,0,0,530
2015-02-01,201505,147.0,147,147,147,1.0,39.7977,0,2,350600320150518544,2020-10-09,2.0,4.0,369368.0,20.0,,0,1,1,530
2015-10-18,201542,7.0,7,7,7,0.759261,1.89513,0,2,350600320154218544,2020-10-09,5.0,1.0,369368.0,27.0,,1,0,0,530
